season,week,match_id,team_id,player_id,player_name,player_pos,player_team,set_pos,points
2014,7,29088220,1073420,6834,J. Bell,RB,DET,BN,12.7
2014,7,29088220,1073420,7372,J. Jones,WR,ATL,WR,5.6
2014,7,29088220,1073420,7450,S. Vereen,RB,NE,RB,23.4
2014,7,29088220,1073420,7477,J. Cameron,TE,CLE,FLEX,0.5
2014,7,29088220,1073420,7869,D. Baldwin,WR,SEA,BN,18.3
2014,7,29088220,1073420,8027,D. Bailey,K,DAL,K,8
2014,7,29088220,1073420,8441,T. Richardson,RB,IND,BN,11.8
2014,7,29088220,1073420,8485,D. Allen,TE,IND,TE,11.2
2014,7,29088220,1073420,8512,L. Miller,RB,MIA,RB,14.3
2014,7,29088220,1073420,9380,K. Allen,WR,LAC,BN,5.8
2014,7,29088220,1089754,10257,E. Ebron,TE,IND,BN,0
2014,7,29088220,1089754,10356,S. Johnson,RB,JAC,RB,7.6
2014,7,29088220,1089754,1522,S. Smith,WR,BAL,WR,6.7
2014,7,29088220,1089754,2337,Broncos,D/ST,DEN,BN,9
2014,7,29088220,1089754,2346,Patriots,D/ST,NE,D/ST,3
2014,7,29088220,1089754,309,T. Brady,QB,NE,QB,22.44
2014,7,29088220,1089754,4715,M. Crosby,K,GB,K,8
2014,7,29088220,1089754,5324,D. Jackson,WR,WAS,FLEX,4.9
2014,7,29088220,1089754,5828,D. Woodhead,RB,FA,IR,0
2014,7,29088220,1089754,6056,J. Maclin,WR,FA,BN,0
2014,7,29088220,1089754,6090,L. McCoy,RB,BUF,BN,0
2014,7,29088220,1089754,6619,B. LaFell,WR,NE,WR,5.5
2014,7,29088220,1089754,6838,L. Blount,RB,PIT,BN,1.7
2014,7,29088220,1089754,7378,C. Newton,QB,CAR,BN,14.3
2014,7,29088220,1089754,7595,J. Thomas,TE,DEN,TE,2.7
2014,7,29088220,1089754,9378,L. Bell,RB,PIT,RB,20.5
2014,7,29088221,1073358,10318,J. Matthews,WR,PHI,BN,0
2014,7,29088221,1073358,10519,C. Catanzaro,K,ARI,K,7
2014,7,29088221,1073358,2064,W. Welker,WR,DEN,FLEX,11
2014,7,29088221,1073358,2354,Seahawks,D/ST,SEA,D/ST,0
2014,7,29088221,1073358,4072,M. Colston,WR,NO,BN,11.1
2014,7,29088221,1073358,4353,D. Walker,TE,TEN,TE,1.7
2014,7,29088221,1073358,5376,J. Stewart,RB,CAR,RB,6.2
2014,7,29088221,1073358,6049,K. Moreno,RB,FA,IR,0
2014,7,29088221,1073358,6660,A. Brown,WR,PIT,WR,13.12
2014,7,29088221,1073358,7371,M. Ingram,RB,NO,RB,2.9
2014,7,29088221,1073358,743,C. Palmer,QB,ARI,QB,16.12
2014,7,29088221,1073358,8422,A. Jeffery,WR,CHI,WR,0.9
2014,7,29088221,1073358,8562,N. Foles,QB,PHI,BN,0
2014,7,29088221,1073358,8613,D. Martin,RB,OAK,BN,0
2014,7,29088221,1073358,8622,K. Wright,WR,TEN,BN,12.8
2014,7,29088221,1073358,8661,B. Rainey,RB,FA,BN,0
2014,7,29088221,1073395,10310,J. McKinnon,RB,MIN,BN,10.1
2014,7,29088221,1073395,10335,C. Hyde,RB,SF,BN,2.3
2014,7,29088221,1073395,10812,B. Oliver,RB,LAC,RB,7.8
2014,7,29088221,1073395,10839,A. Hurns,WR,JAC,BN,0.7
2014,7,29088221,1073395,2338,Lions,D/ST,DET,D/ST,5
2014,7,29088221,1073395,3452,A. Rodgers,QB,GB,QB,24.3
2014,7,29088221,1073395,4286,B. Marshall,WR,CHI,WR,4.8
2014,7,29088221,1073395,4828,G. Olsen,TE,CAR,TE,10.5
2014,7,29088221,1073395,6881,V. Cruz,WR,FA,IR,0
2014,7,29088221,1073395,7401,R. Cobb,WR,GB,WR,18.3
2014,7,29088221,1073395,8219,A. Holmes,WR,OAK,BN,3.4
2014,7,29088221,1073395,8524,B. Walsh,K,MIN,K,13
2014,7,29088221,1073395,9392,J. Hunter,WR,TEN,FLEX,0.6
2014,7,29088221,1073395,9396,A. Ellington,RB,ARI,RB,16
2014,7,29088221,1073395,9436,J. Randle,RB,DAL,BN,2.1
2014,7,29088222,1073361,10272,B. Sankey,RB,TEN,RB,5.6
2014,7,29088222,1073361,10286,J. Hill,RB,CIN,BN,1.5
2014,7,29088222,1073361,2334,Bengals,D/ST,CIN,D/ST,6
2014,7,29088222,1073361,3415,N. Novak,K,LAC,K,9
2014,7,29088222,1073361,5358,D. McFadden,RB,OAK,RB,11.5
2014,7,29088222,1073361,566,A. Johnson,WR,HOU,WR,7.7
2014,7,29088222,1073361,6287,R. Jennings,RB,FA,BN,0
2014,7,29088222,1073361,6581,D. Thomas,WR,DEN,WR,29.1
2014,7,29088222,1073361,8382,A. Luck,QB,IND,QB,20.26
2014,7,29088222,1073361,8429,M. Jones,WR,DET,IR,0
2014,7,29088222,1073361,8605,B. Quick,WR,LAR,BN,3.3
2014,7,29088222,1073361,9235,J. Gordon,WR,NE,BN,0
2014,7,29088222,1073361,9347,T. Williams,WR,DAL,BN,7.8
2014,7,29088222,1073361,9360,T. Kelce,TE,KC,FLEX,3.3
2014,7,29088222,1073361,9395,J. Reed,TE,WAS,TE,5.4
2014,7,29088222,1073361,9539,Z. Stacy,RB,FA,BN,0
2014,7,29088222,1107405,2340,Texans,D/ST,HOU,D/ST,4
2014,7,29088222,1107405,394,B. Roethlisberger,QB,PIT,BN,16.9
2014,7,29088222,1107405,429,S. Jackson,RB,ATL,BN,2.5
2014,7,29088222,1107405,4671,C. Johnson,WR,FA,BN,0
2014,7,29088222,1107405,5700,S. Hauschka,K,SEA,K,8
2014,7,29088222,1107405,6102,S. Greene,RB,FA,BN,0
2014,7,29088222,1107405,6578,C. Spiller,RB,BUF,RB,5.6
2014,7,29088222,1107405,6611,R. Gronkowski,TE,NE,TE,6.8
2014,7,29088222,1107405,7348,A. Hawkins,WR,CLE,BN,12
2014,7,29088222,1107405,7447,T. Smith,WR,BAL,WR,14.1
2014,7,29088222,1107405,7488,C. Clay,TE,MIA,BN,11.8
2014,7,29088222,1107405,8542,R. Randle,WR,NYG,FLEX,7.4
2014,7,29088222,1107405,8598,R. Wilson,QB,SEA,QB,37.12
2014,7,29088222,1107405,9311,D. Hopkins,WR,HOU,WR,8.8
2014,7,29088222,1107405,9341,G. Bernard,RB,CIN,RB,1.6
2014,8,29088298,1073361,10272,B. Sankey,RB,TEN,RB,6
2014,8,29088298,1073361,2330,Ravens,D/ST,BAL,D/ST,6
2014,8,29088298,1073361,3415,N. Novak,K,LAC,K,3
2014,8,29088298,1073361,5358,D. McFadden,RB,OAK,RB,6.5
2014,8,29088298,1073361,566,A. Johnson,WR,HOU,WR,5.5
2014,8,29088298,1073361,6287,R. Jennings,RB,FA,BN,0
2014,8,29088298,1073361,6581,D. Thomas,WR,DEN,WR,10.5
2014,8,29088298,1073361,6688,A. Dixon,RB,BUF,BN,4.4
2014,8,29088298,1073361,8382,A. Luck,QB,IND,QB,26.6
2014,8,29088298,1073361,8429,M. Jones,WR,DET,IR,0
2014,8,29088298,1073361,8605,B. Quick,WR,LAR,BN,1
2014,8,29088298,1073361,9235,J. Gordon,WR,NE,BN,0
2014,8,29088298,1073361,9347,T. Williams,WR,DAL,FLEX,6.9
2014,8,29088298,1073361,9360,T. Kelce,TE,KC,BN,4.5
2014,8,29088298,1073361,9395,J. Reed,TE,WAS,TE,4
2014,8,29088298,1073361,9539,Z. Stacy,RB,LAR,BN,3.7
2014,8,29088298,1073395,10310,J. McKinnon,RB,MIN,RB,8.2
2014,8,29088298,1073395,10335,C. Hyde,RB,CLE,BN,0
2014,8,29088298,1073395,10415,M. Bryant,WR,PIT,BN,20.3
2014,8,29088298,1073395,10812,B. Oliver,RB,LAC,BN,6.3
2014,8,29088298,1073395,10839,A. Hurns,WR,JAC,BN,4.9
2014,8,29088298,1073395,2338,Lions,D/ST,DET,D/ST,4
2014,8,29088298,1073395,3452,A. Rodgers,QB,GB,QB,24.82
2014,8,29088298,1073395,4286,B. Marshall,WR,CHI,WR,3.5
2014,8,29088298,1073395,4828,G. Olsen,TE,CAR,TE,1.6
2014,8,29088298,1073395,6881,V. Cruz,WR,FA,IR,0
2014,8,29088298,1073395,7401,R. Cobb,WR,GB,WR,18.6
2014,8,29088298,1073395,8219,A. Holmes,WR,OAK,FLEX,12.9
2014,8,29088298,1073395,8524,B. Walsh,K,MIN,K,8
2014,8,29088298,1073395,9009,J. Kearse,WR,SEA,BN,1.5
2014,8,29088298,1073395,9396,A. Ellington,RB,ARI,RB,12.5
2014,8,29088298,1073395,9436,J. Randle,RB,DAL,BN,0.3
2014,8,29088299,1073370,10254,K. Benjamin,WR,CAR,WR,9.4
2014,8,29088299,1073370,10490,I. Crowell,RB,CLE,BN,0.9
2014,8,29088299,1073370,2351,Eagles,D/ST,PHI,D/ST,2
2014,8,29088299,1073370,2353,Chargers,D/ST,LAC,BN,-1
2014,8,29088299,1073370,3058,V. Jackson,WR,TB,WR,1.3
2014,8,29088299,1073370,326,P. Rivers,QB,LAC,QB,19.78
2014,8,29088299,1073370,3986,S. Gostkowski,K,NE,K,15
2014,8,29088299,1073370,4735,A. Bradshaw,RB,IND,RB,14.7
2014,8,29088299,1073370,4893,A. Peterson,RB,WAS,BN,0
2014,8,29088299,1073370,5370,E. Royal,WR,LAC,BN,2.9
2014,8,29088299,1073370,64,A. Gates,TE,LAC,TE,17.4
2014,8,29088299,1073370,6432,A. Smith,RB,ATL,BN,0.5
2014,8,29088299,1073370,6641,B. Tate,RB,CLE,RB,9.4
2014,8,29088299,1073370,8432,M. Sanu,WR,CIN,FLEX,15.2
2014,8,29088299,1073370,8630,A. Morris,RB,WAS,BN,14.5
2014,8,29088299,1107405,2340,Texans,D/ST,HOU,D/ST,7
2014,8,29088299,1107405,3937,G. Jennings,WR,MIN,FLEX,9.8
2014,8,29088299,1107405,394,B. Roethlisberger,QB,PIT,BN,44.78
2014,8,29088299,1107405,429,S. Jackson,RB,ATL,RB,12
2014,8,29088299,1107405,4671,C. Johnson,WR,FA,BN,0
2014,8,29088299,1107405,5700,S. Hauschka,K,SEA,K,9
2014,8,29088299,1107405,6102,S. Greene,RB,TEN,BN,0.1
2014,8,29088299,1107405,6578,C. Spiller,RB,FA,IR,0
2014,8,29088299,1107405,6611,R. Gronkowski,TE,NE,TE,32.9
2014,8,29088299,1107405,7348,A. Hawkins,WR,CLE,BN,14.8
2014,8,29088299,1107405,7447,T. Smith,WR,BAL,WR,0
2014,8,29088299,1107405,7488,C. Clay,TE,MIA,BN,0.1
2014,8,29088299,1107405,8542,R. Randle,WR,FA,BN,0
2014,8,29088299,1107405,8598,R. Wilson,QB,SEA,QB,13.46
2014,8,29088299,1107405,9311,D. Hopkins,WR,HOU,WR,9.5
2014,8,29088299,1107405,9341,G. Bernard,RB,CIN,RB,10.7
2014,8,29088300,1075098,10243,O. Beckham,WR,NYG,BN,0
2014,8,29088300,1075098,10280,T. Mason,RB,LAR,RB,3.3
2014,8,29088300,1075098,10409,A. Williams,RB,FA,BN,0
2014,8,29088300,1075098,1178,P. Manning,QB,DEN,QB,23.44
2014,8,29088300,1075098,2339,Packers,D/ST,GB,D/ST,3
2014,8,29088300,1075098,3501,D. Sproles,RB,PHI,BN,0
2014,8,29088300,1075098,3823,R. White,WR,ATL,WR,6.6
2014,8,29088300,1075098,4221,M. Prater,K,DET,K,11
2014,8,29088300,1075098,5346,M. Bennett,TE,CHI,TE,15.5
2014,8,29088300,1075098,6047,M. Crabtree,WR,BAL,BN,0
2014,8,29088300,1075098,6059,P. Harvin,WR,NYJ,BN,5
2014,8,29088300,1075098,6121,M. Wallace,WR,MIA,WR,5.9
2014,8,29088300,1075098,7435,D. Murray,RB,DAL,RB,20.1
2014,8,29088300,1075098,9317,C. Patterson,WR,MIN,FLEX,9.6
2014,8,29088300,1075098,9348,M. Ball,RB,FA,BN,0
2014,8,29088300,1087309,10252,M. Evans,WR,TB,BN,7.8
2014,8,29088300,1087309,2240,R. Wayne,WR,FA,BN,0
2014,8,29088300,1087309,2336,Cowboys,D/ST,DAL,D/ST,6
2014,8,29088300,1087309,270,A. Boldin,WR,FA,BN,0
2014,8,29088300,1087309,4060,V. Davis,TE,WAS,BN,0
2014,8,29088300,1087309,4072,M. Colston,WR,NO,FLEX,4.9
2014,8,29088300,1087309,4120,R. Bush,RB,FA,BN,0
2014,8,29088300,1087309,5349,J. Nelson,WR,GB,WR,2.5
2014,8,29088300,1087309,6610,J. Graham,TE,NO,TE,11.9
2014,8,29088300,1087309,7371,M. Ingram,RB,NO,RB,23.5
2014,8,29088300,1087309,7443,S. Ridley,RB,PIT,IR,0
2014,8,29088300,1087309,8385,M. Floyd,WR,ARI,WR,0
2014,8,29088300,1087309,8562,N. Foles,QB,PHI,QB,21.84
2014,8,29088300,1087309,9196,L. Donnell,TE,FA,BN,0
2014,8,29088300,1087309,9352,E. Lacy,RB,GB,RB,18.2
2014,8,29088300,1087309,9754,B. McManus,K,DEN,K,5
2014,8,29088301,1073420,10046,K. Robinson,RB,FA,BN,0
2014,8,29088301,1073420,2331,Bills,D/ST,BUF,D/ST,16
2014,8,29088301,1073420,2487,M. Floyd,WR,LAC,BN,5.8
2014,8,29088301,1073420,5371,M. Ryan,QB,ATL,QB,15.72
2014,8,29088301,1073420,5381,P. Garcon,WR,WAS,WR,4.7
2014,8,29088301,1073420,6834,J. Bell,RB,DET,RB,6.1
2014,8,29088301,1073420,7372,J. Jones,WR,ATL,WR,5.8
2014,8,29088301,1073420,7450,S. Vereen,RB,NE,BN,4.5
2014,8,29088301,1073420,7477,J. Cameron,TE,CLE,BN,4
2014,8,29088301,1073420,7869,D. Baldwin,WR,SEA,FLEX,6.1
2014,8,29088301,1073420,8027,D. Bailey,K,DAL,K,5
2014,8,29088301,1073420,8441,T. Richardson,RB,FA,BN,0
2014,8,29088301,1073420,8485,D. Allen,TE,IND,TE,8.1
2014,8,29088301,1073420,8512,L. Miller,RB,MIA,RB,9.9
2014,8,29088301,1073420,9380,K. Allen,WR,LAC,BN,13.3
2014,8,29088301,1115989,10519,C. Catanzaro,K,ARI,K,6
2014,8,29088301,1115989,1732,L. Fitzgerald,WR,ARI,BN,22
2014,8,29088301,1115989,1956,P. Dawson,K,ARI,BN,0
2014,8,29088301,1115989,2161,J. Witten,TE,DAL,TE,13
2014,8,29088301,1115989,2333,Bears,D/ST,CHI,D/ST,0
2014,8,29088301,1115989,2848,F. Gore,RB,MIA,BN,0
2014,8,29088301,1115989,3864,F. Jackson,RB,FA,BN,0
2014,8,29088301,1115989,4007,M. Lewis,TE,GB,IR,0
2014,8,29088301,1115989,49,49ers,D/ST,SF,BN,0
2014,8,29088301,1115989,5336,J. Flacco,QB,BAL,QB,5
2014,8,29088301,1115989,5338,M. Forte,RB,CHI,RB,24.8
2014,8,29088301,1115989,6269,J. Edelman,WR,NE,WR,1.4
2014,8,29088301,1115989,6559,D. Bryant,WR,DAL,WR,9
2014,8,29088301,1115989,7424,C. Kaepernick,QB,FA,BN,0
2014,8,29088301,1115989,7582,C. Shorts,WR,JAC,FLEX,4.1
2014,8,29088301,1115989,8399,B. Pierce,RB,FA,RB,0
2014,8,29088302,1073671,10256,S. Watkins,WR,BUF,WR,21.7
2014,8,29088302,1073671,10305,A. Robinson,WR,JAC,BN,14.2
2014,8,29088302,1073671,2074,A. Vinatieri,K,IND,K,10
2014,8,29088302,1073671,2357,Buccaneers,D/ST,TB,D/ST,2
2014,8,29088302,1073671,4672,J. Jones,WR,OAK,BN,6.2
2014,8,29088302,1073671,6038,M. Stafford,QB,DET,QB,19.9
2014,8,29088302,1073671,6303,A. Foster,RB,HOU,RB,35.3
2014,8,29088302,1073671,6563,J. Gresham,TE,CIN,TE,3.4
2014,8,29088302,1073671,6603,E. Decker,WR,NYJ,FLEX,4
2014,8,29088302,1073671,6759,D. Pitta,TE,FA,IR,0
2014,8,29088302,1073671,6957,C. Ivory,RB,NYJ,BN,16.3
2014,8,29088302,1073671,7369,A. Green,WR,CIN,BN,0
2014,8,29088302,1073671,8456,R. Hillman,RB,DEN,RB,13.8
2014,8,29088302,1073671,8493,T. Hilton,WR,IND,WR,21.5
2014,8,29088302,1073671,8514,R. Tannehill,QB,MIA,BN,14.64
2014,8,29088302,1073671,9470,D. Robinson,RB,JAC,BN,11.8
2014,8,29088302,1089754,10257,E. Ebron,TE,IND,BN,0
2014,8,29088302,1089754,10356,S. Johnson,RB,FA,BN,0
2014,8,29088302,1089754,1522,S. Smith,WR,BAL,WR,3.5
2014,8,29088302,1089754,2337,Broncos,D/ST,DEN,D/ST,6
2014,8,29088302,1089754,2346,Patriots,D/ST,NE,BN,13
2014,8,29088302,1089754,309,T. Brady,QB,NE,QB,34.16
2014,8,29088302,1089754,4715,M. Crosby,K,GB,K,12
2014,8,29088302,1089754,5324,D. Jackson,WR,WAS,FLEX,13.6
2014,8,29088302,1089754,5828,D. Woodhead,RB,FA,IR,0
2014,8,29088302,1089754,6056,J. Maclin,WR,PHI,WR,30.7
2014,8,29088302,1089754,6090,L. McCoy,RB,PHI,RB,9.7
2014,8,29088302,1089754,6619,B. LaFell,WR,NE,BN,18.4
2014,8,29088302,1089754,6838,L. Blount,RB,PIT,BN,1.2
2014,8,29088302,1089754,7378,C. Newton,QB,CAR,BN,5.24
2014,8,29088302,1089754,7595,J. Thomas,TE,DEN,TE,2.3
2014,8,29088302,1089754,9378,L. Bell,RB,PIT,RB,14.8
2014,8,29088303,1073358,10276,C. Sims,RB,FA,IR,0
2014,8,29088303,1073358,10318,J. Matthews,WR,PHI,BN,4.7
2014,8,29088303,1073358,10813,C. Parkey,K,PHI,K,10
2014,8,29088303,1073358,2064,W. Welker,WR,DEN,BN,0.5
2014,8,29088303,1073358,2354,Seahawks,D/ST,SEA,D/ST,11
2014,8,29088303,1073358,4077,J. Cutler,QB,CHI,QB,21.68
2014,8,29088303,1073358,4353,D. Walker,TE,TEN,TE,9.7
2014,8,29088303,1073358,5376,J. Stewart,RB,CAR,RB,9.4
2014,8,29088303,1073358,6660,A. Brown,WR,PIT,WR,25.8
2014,8,29088303,1073358,8422,A. Jeffery,WR,CHI,WR,11.9
2014,8,29088303,1073358,8559,B. Brown,RB,BUF,BN,1.5
2014,8,29088303,1073358,8613,D. Martin,RB,TB,RB,2.6
2014,8,29088303,1073358,8622,K. Wright,WR,TEN,FLEX,5.3
2014,8,29088303,1073358,8661,B. Rainey,RB,TB,BN,6.6
2014,8,29088303,1073358,9359,K. Davis,RB,KC,BN,16.9
2014,8,29088303,1073358,9386,C. Michael,RB,SEA,BN,1.2
2014,8,29088303,1073363,10242,B. Cooks,WR,NO,BN,21.8
2014,8,29088303,1073363,10295,D. Adams,WR,GB,WR,7.5
2014,8,29088303,1073363,2344,Dolphins,D/ST,MIA,D/ST,26
2014,8,29088303,1073363,325,D. Brees,QB,NO,BN,25.04
2014,8,29088303,1073363,387,T. Romo,QB,DAL,QB,12.46
2014,8,29088303,1073363,4040,O. Daniels,TE,FA,BN,0
2014,8,29088303,1073363,4721,D. Bowe,WR,KC,BN,6.4
2014,8,29088303,1073363,4789,M. Lynch,RB,SEA,RB,6.4
2014,8,29088303,1073363,5408,J. Forsett,RB,BAL,BN,10.5
2014,8,29088303,1073363,5443,J. Charles,RB,KC,RB,21.1
2014,8,29088303,1073363,6568,R. Mathews,RB,FA,BN,0
2014,8,29088303,1073363,6636,E. Sanders,WR,DEN,WR,30.6
2014,8,29088303,1073363,6642,G. Tate,WR,DET,FLEX,21.1
2014,8,29088303,1073363,8663,J. Tucker,K,BAL,K,15
2014,8,29088303,1073363,9376,Z. Ertz,TE,PHI,TE,4.8
2014,9,29088304,1073363,10242,B. Cooks,WR,NO,WR,3.8
2014,9,29088304,1073363,10295,D. Adams,WR,GB,BN,0
2014,9,29088304,1073363,2335,Browns,D/ST,CLE,D/ST,7
2014,9,29088304,1073363,325,D. Brees,QB,NO,QB,18.08
2014,9,29088304,1073363,387,T. Romo,QB,FA,BN,0
2014,9,29088304,1073363,4040,O. Daniels,TE,BAL,BN,5.3
2014,9,29088304,1073363,4721,D. Bowe,WR,KC,FLEX,5.5
2014,9,29088304,1073363,4789,M. Lynch,RB,SEA,RB,26.3
2014,9,29088304,1073363,5408,J. Forsett,RB,BAL,BN,10.5
2014,9,29088304,1073363,5443,J. Charles,RB,KC,RB,14.8
2014,9,29088304,1073363,6568,R. Mathews,RB,FA,BN,0
2014,9,29088304,1073363,6636,E. Sanders,WR,DEN,WR,15.1
2014,9,29088304,1073363,6642,G. Tate,WR,DET,BN,0
2014,9,29088304,1073363,8663,J. Tucker,K,BAL,K,6
2014,9,29088304,1073363,9376,Z. Ertz,TE,PHI,TE,0.4
2014,9,29088304,1073420,1181,E. Manning,QB,NYG,QB,22.16
2014,9,29088304,1073420,2331,Bills,D/ST,BUF,BN,0
2014,9,29088304,1073420,2334,Bengals,D/ST,CIN,D/ST,6
2014,9,29088304,1073420,5371,M. Ryan,QB,ATL,BN,0
2014,9,29088304,1073420,5381,P. Garcon,WR,WAS,WR,1.5
2014,9,29088304,1073420,6834,J. Bell,RB,FA,BN,0
2014,9,29088304,1073420,7372,J. Jones,WR,ATL,BN,0
2014,9,29088304,1073420,7450,S. Vereen,RB,NE,RB,12.7
2014,9,29088304,1073420,7477,J. Cameron,TE,FA,BN,0
2014,9,29088304,1073420,7869,D. Baldwin,WR,SEA,FLEX,3.8
2014,9,29088304,1073420,8027,D. Bailey,K,DAL,K,7
2014,9,29088304,1073420,8441,T. Richardson,RB,IND,BN,4.2
2014,9,29088304,1073420,8485,D. Allen,TE,IND,TE,10.8
2014,9,29088304,1073420,8512,L. Miller,RB,MIA,RB,11.7
2014,9,29088304,1073420,9380,K. Allen,WR,LAC,WR,4.7
2014,9,29088305,1073358,10263,J. Brown,WR,ARI,FLEX,0.7
2014,9,29088305,1073358,10276,C. Sims,RB,FA,BN,0
2014,9,29088305,1073358,2064,W. Welker,WR,DEN,WR,3.1
2014,9,29088305,1073358,2354,Seahawks,D/ST,SEA,D/ST,13
2014,9,29088305,1073358,3415,N. Novak,K,FA,K,0
2014,9,29088305,1073358,3769,H. Miller,TE,PIT,TE,1.4
2014,9,29088305,1073358,4077,J. Cutler,QB,FA,BN,0
2014,9,29088305,1073358,4353,D. Walker,TE,TEN,BN,0
2014,9,29088305,1073358,5376,J. Stewart,RB,CAR,RB,4.6
2014,9,29088305,1073358,6660,A. Brown,WR,PIT,WR,20.4
2014,9,29088305,1073358,7404,A. Dalton,QB,CIN,QB,14.42
2014,9,29088305,1073358,8422,A. Jeffery,WR,PHI,BN,0
2014,9,29088305,1073358,8661,B. Rainey,RB,TB,RB,12.1
2014,9,29088305,1073358,9359,K. Davis,RB,KC,BN,0.9
2014,9,29088305,1073358,9386,C. Michael,RB,SEA,BN,1.6
2014,9,29088305,1107405,10280,T. Mason,RB,LAR,RB,5.7
2014,9,29088305,1107405,10599,J. Thompson,RB,DEN,RB,1.2
2014,9,29088305,1107405,2340,Texans,D/ST,HOU,D/ST,17
2014,9,29088305,1107405,3937,G. Jennings,WR,MIN,BN,7.6
2014,9,29088305,1107405,429,S. Jackson,RB,FA,BN,0
2014,9,29088305,1107405,4671,C. Johnson,WR,FA,BN,0
2014,9,29088305,1107405,5700,S. Hauschka,K,SEA,K,13
2014,9,29088305,1107405,6102,S. Greene,RB,FA,BN,0
2014,9,29088305,1107405,6578,C. Spiller,RB,FA,IR,0
2014,9,29088305,1107405,6611,R. Gronkowski,TE,NE,TE,16.5
2014,9,29088305,1107405,7348,A. Hawkins,WR,CLE,FLEX,3.4
2014,9,29088305,1107405,7447,T. Smith,WR,BAL,WR,12.3
2014,9,29088305,1107405,8542,R. Randle,WR,NYG,BN,4.9
2014,9,29088305,1107405,8598,R. Wilson,QB,SEA,QB,10.26
2014,9,29088305,1107405,9311,D. Hopkins,WR,HOU,WR,17.5
2014,9,29088305,1107405,9341,G. Bernard,RB,CIN,BN,0
2014,9,29088306,1073395,10302,D. Moncrief,WR,IND,WR,0.2
2014,9,29088306,1073395,10310,J. McKinnon,RB,MIN,BN,6.8
2014,9,29088306,1073395,10415,M. Bryant,WR,PIT,FLEX,16.7
2014,9,29088306,1073395,10812,B. Oliver,RB,LAC,RB,2.6
2014,9,29088306,1073395,1522,S. Smith,WR,BAL,WR,3.6
2014,9,29088306,1073395,2338,Lions,D/ST,DET,BN,0
2014,9,29088306,1073395,2341,Colts,D/ST,IND,D/ST,5
2014,9,29088306,1073395,3452,A. Rodgers,QB,GB,BN,0
2014,9,29088306,1073395,4286,B. Marshall,WR,SEA,BN,0
2014,9,29088306,1073395,4828,G. Olsen,TE,CAR,TE,3
2014,9,29088306,1073395,6881,V. Cruz,WR,FA,IR,0
2014,9,29088306,1073395,7401,R. Cobb,WR,GB,BN,0
2014,9,29088306,1073395,743,C. Palmer,QB,ARI,QB,19.76
2014,9,29088306,1073395,8524,B. Walsh,K,MIN,K,3
2014,9,29088306,1073395,9396,A. Ellington,RB,ARI,RB,19.4
2014,9,29088306,1073395,9436,J. Randle,RB,DAL,BN,0.2
2014,9,29088306,1087309,10252,M. Evans,WR,TB,BN,24.4
2014,9,29088306,1087309,10341,L. Taliaferro,RB,BAL,RB,3.5
2014,9,29088306,1087309,2240,R. Wayne,WR,IND,FLEX,13
2014,9,29088306,1087309,2328,Cardinals,D/ST,ARI,D/ST,6
2014,9,29088306,1087309,270,A. Boldin,WR,SF,WR,15.3
2014,9,29088306,1087309,4060,V. Davis,TE,SF,BN,1.9
2014,9,29088306,1087309,4072,M. Colston,WR,NO,BN,3.6
2014,9,29088306,1087309,4120,R. Bush,RB,FA,BN,0
2014,9,29088306,1087309,5349,J. Nelson,WR,OAK,BN,0
2014,9,29088306,1087309,6610,J. Graham,TE,NO,TE,14.3
2014,9,29088306,1087309,7371,M. Ingram,RB,NO,RB,23
2014,9,29088306,1087309,7443,S. Ridley,RB,PIT,IR,0
2014,9,29088306,1087309,8385,M. Floyd,WR,ARI,WR,3.6
2014,9,29088306,1087309,8562,N. Foles,QB,PHI,QB,7.06
2014,9,29088306,1087309,9352,E. Lacy,RB,FA,BN,0
2014,9,29088306,1087309,9754,B. McManus,K,DEN,K,3
2014,9,29088307,1075098,10243,O. Beckham,WR,NYG,WR,15.6
2014,9,29088307,1075098,10409,A. Williams,RB,NYG,RB,10.6
2014,9,29088307,1075098,10813,C. Parkey,K,PHI,K,8
2014,9,29088307,1075098,1178,P. Manning,QB,DEN,QB,21.82
2014,9,29088307,1075098,2359,Redskins,D/ST,WAS,D/ST,2
2014,9,29088307,1075098,3501,D. Sproles,RB,PHI,BN,6.3
2014,9,29088307,1075098,3823,R. White,WR,FA,BN,0
2014,9,29088307,1075098,5346,M. Bennett,TE,FA,BN,0
2014,9,29088307,1075098,6047,M. Crabtree,WR,SF,BN,4
2014,9,29088307,1075098,6059,P. Harvin,WR,NYJ,FLEX,13.7
2014,9,29088307,1075098,6121,M. Wallace,WR,MIA,WR,5
2014,9,29088307,1075098,7435,D. Murray,RB,DAL,RB,9
2014,9,29088307,1075098,9317,C. Patterson,WR,MIN,BN,0.9
2014,9,29088307,1075098,9348,M. Ball,RB,FA,BN,0
2014,9,29088307,1075098,9984,T. Wright,TE,FA,TE,0
2014,9,29088307,1089754,10257,E. Ebron,TE,IND,BN,0
2014,9,29088307,1089754,10335,C. Hyde,RB,SF,BN,2.2
2014,9,29088307,1089754,2337,Broncos,D/ST,DEN,D/ST,2
2014,9,29088307,1089754,2487,M. Floyd,WR,LAC,BN,6
2014,9,29088307,1089754,309,T. Brady,QB,NE,QB,27.72
2014,9,29088307,1089754,4715,M. Crosby,K,GB,BN,0
2014,9,29088307,1089754,5324,D. Jackson,WR,WAS,FLEX,18
